"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IKX6QP43","conferencePaper","2024","Le, Duy Tho; Gou, Chenhui; Datta, Stavya; Shi, Hengcan; Reid, Ian; Cai, Jianfei; Rezatofighi, Hamid","JRDB-PanoTrack: An Open-World Panoptic Segmentation and Tracking Robotic Dataset in Crowded Human Environments","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02107","https://ieeexplore.ieee.org/document/10655429/","","2024-06-16","2025-03-30 16:16:56","2025-03-30 16:16:56","2025-03-30 16:16:56","22325-22334","","","","","","JRDB-PanoTrack","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/Y7AIJA7E/Le et al. - 2024 - JRDB-PanoTrack An Open-World Panoptic Segmentation and Tracking Robotic Dataset in Crowded Human En.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"BUXSFHWX","conferencePaper","2024","Zhan, Xinyu; Yang, Lixin; Zhao, Yifei; Mao, Kangrui; Xu, Hanlin; Lin, Zenan; Li, Kailin; Lu, Cewu","OakInk2 : A Dataset of Bimanual Hands-Object Manipulation in Complex Task Completion","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.00050","https://ieeexplore.ieee.org/document/10657079/","","2024-06-16","2025-03-30 16:17:00","2025-03-30 16:17:00","2025-03-30 16:17:00","445-456","","","","","","OakInk2","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/3JV466ZU/Zhan et al. - 2024 - OakInk2  A Dataset of Bimanual Hands-Object Manipulation in Complex Task Completion.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"L4288P6F","conferencePaper","2024","Feng, Chengjian; Zhong, Yujie; Jie, Zequn; Xie, Weidi; Ma, Lin","InstaGen: Enhancing Object Detection by Training on Synthetic Dataset","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01339","https://ieeexplore.ieee.org/document/10657847/","In this paper, we present a novel paradigm to enhance the ability of object detector, e.g., expanding categories or improving detection performance, by training on synthetic dataset generated from diffusion models. Specifically, we integrate an instance-level grounding head into a pretrained, generative diffusion model, to augment it with the ability of localising instances in the generated images. The grounding head is trained to align the text embedding of category names with the regional visual feature of the diffusion model, using supervision from an off-the-shelf object detector, and a novel self-training scheme on (novel) categories not covered by the detector. We conduct thorough experiments to show that, this enhanced version of diffusion model, termed as InstaGen, can serve as a data synthesizer, to enhance object detectors by training on its generated samples, demonstrating superior performance over existing state-of-the-art methods in open-vocabulary (+4.5 AP) and data-sparse (+1.2 ∼ 5.2 AP) scenarios.","2024-06-16","2025-03-30 16:17:03","2025-03-30 16:17:03","2025-03-30 16:17:03","14121-14130","","","","","","InstaGen","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/GQQ4B87J/Feng et al. - 2024 - InstaGen Enhancing Object Detection by Training on Synthetic Dataset.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"W7UI4ZIJ","preprint","2024","Zimmer, Walter; Wardana, Gerhard Arya; Sritharan, Suren; Zhou, Xingcheng; Song, Rui; Knoll, Alois C.","TUMTraf V2X Cooperative Perception Dataset","","","","10.48550/arXiv.2403.01316","http://arxiv.org/abs/2403.01316","Cooperative perception offers several benefits for enhancing the capabilities of autonomous vehicles and improving road safety. Using roadside sensors in addition to onboard sensors increases reliability and extends the sensor range. External sensors offer higher situational awareness for automated vehicles and prevent occlusions. We propose CoopDet3D, a cooperative multi-modal fusion model, and TUMTraf-V2X, a perception dataset, for the cooperative 3D object detection and tracking task. Our dataset contains 2,000 labeled point clouds and 5,000 labeled images from five roadside and four onboard sensors. It includes 30k 3D boxes with track IDs and precise GPS and IMU data. We labeled eight categories and covered occlusion scenarios with challenging driving maneuvers, like traffic violations, nearmiss events, overtaking, and U-turns. Through multiple experiments, we show that our CoopDet3D camera-LiDAR fusion model achieves an increase of +14.36 3D mAP compared to a vehicle camera-LiDAR fusion model. Finally, we make our dataset, model, labeling tool, and dev-kit publicly available on our website.","2024-03-02","2025-03-30 16:17:05","2025-03-30 16:17:05","2025-03-30 16:17:05","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2403.01316 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/TM8T5JCZ/Zimmer et al. - 2024 - TUMTraf V2X Cooperative Perception Dataset.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2403.01316","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPGXZWMQ","preprint","2025","Huang, Yifei; Chen, Guo; Xu, Jilan; Zhang, Mingfang; Yang, Lijin; Pei, Baoqi; Zhang, Hongjie; Dong, Lu; Wang, Yali; Wang, Limin; Qiao, Yu","EgoExoLearn: A Dataset for Bridging Asynchronous Ego- and Exo-centric View of Procedural Activities in Real World","","","","10.48550/arXiv.2403.16182","http://arxiv.org/abs/2403.16182","Being able to map the activities of others into one’s own point of view is a fundamental human skill even from a very early age. Taking a step toward understanding this human ability, we introduce EgoExoLearn, a large-scale dataset that emulates the human demonstration following process, in which individuals record egocentric videos as they execute tasks guided by exocentric-view demonstration videos. Focusing on the potential applications in daily assistance and professional support, EgoExoLearn contains egocentric and demonstration video data spanning 120 hours captured in daily life scenarios and specialized laboratories. Along with the videos we record high-quality gaze data and provide detailed multimodal annotations, formulating a playground for modeling the human ability to bridge asynchronous procedural actions from different viewpoints. To this end, we present benchmarks such as crossview association, cross-view action planning, and crossview referenced skill assessment, along with detailed analysis. We expect EgoExoLearn can serve as an important resource for bridging the actions across views, thus paving the way for creating AI agents capable of seamlessly learning by observing humans in the real world. The dataset and benchmark codes are available at https: //github.com/OpenGVLab/EgoExoLearn.","2025-03-06","2025-03-30 16:17:07","2025-03-30 16:17:07","2025-03-30 16:17:07","","","","","","","EgoExoLearn","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2403.16182 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/R6HH9WKR/Huang et al. - 2025 - EgoExoLearn A Dataset for Bridging Asynchronous Ego- and Exo-centric View of Procedural Activities.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2403.16182","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLH426M5","conferencePaper","2024","Flepp, Roman; Ignatov, Andrey; Timofte, Radu; Van Gool, Luc","Real-World Mobile Image Denoising Dataset with Efficient Baselines","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02111","https://ieeexplore.ieee.org/document/10658253/","The recently increased role of mobile photography has raised the standards of on-device photo processing tremendously. Despite the latest advancements in camera hardware, the mobile camera sensor area cannot be increased significantly due to physical constraints, leading to a pixel size of 0.6–2.0 µm, which results in strong image noise even in moderate lighting conditions. In the era of deep learning, one can train a CNN model to perform robust image denoising. However, there is still a lack of a substantially diverse dataset for this task. To address this problem, we introduce a novel Mobile Image Denoising Dataset (MIDD) comprising over 400,000 noisy / noise-free image pairs captured under various conditions by 20 different mobile camera sensors. Additionally, we propose a new DPreview test set consisting of data from 294 different cameras for precise model evaluation. Furthermore, we present the efficient baseline model SplitterNet for the considered mobile image denoising task that achieves high numerical and visual results, while being able to process 8MP photos directly on smartphone GPUs in under one second. Thereby outperforming models with similar runtimes. This model is also compatible with recent mobile NPUs, demonstrating an even higher speed when deployed on them. The conducted experiments demonstrate high robustness of the proposed solution when applied to images from previously unseen sensors, showing its high generalizability. The datasets, code and models can be found on the official project website1,2.","2024-06-16","2025-03-30 16:17:09","2025-03-30 16:17:09","2025-03-30 16:17:09","22368-22377","","","","","","","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/9CB965R8/Flepp et al. - 2024 - Real-World Mobile Image Denoising Dataset with Efficient Baselines.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"87TVMP6C","journalArticle","","Ling, Lu; Sheng, Yichen; Tu, Zhi; Zhao, Wentian; Xin, Cheng; Wan, Kun; Yu, Lantao; Guo, Qianyu; Yu, Zixun; Lu, Yawen; Li, Xuanmao; Sun, Xingpeng; Ashok, Rohan; Mukherjee, Aniruddha; Kang, Hao; Kong, Xiangrui; Hua, Gang; Zhang, Tianyi; Benes, Bedrich; Bera, Aniket","DL3DV-10K: A Large-Scale Scene Dataset for Deep Learning-based 3D Vision","","","","","","","","2025-03-30 16:17:11","2025-03-30 16:17:11","","","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/nikolajmosgaardsomod/Zotero/storage/EJ54P5IX/Ling et al. - DL3DV-10K A Large-Scale Scene Dataset for Deep Learning-based 3D Vision.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGVPSQ9G","conferencePaper","2024","Chen, Xiaoyang; Zheng, Hao; Li, Yuemeng; Ma, Yuncong; Ma, Liang; Li, Hongming; Fan, Yong","Versatile Medical Image Segmentation Learned from Multi-Source Datasets via Model Self-Disambiguation","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01116","https://ieeexplore.ieee.org/document/10656515/","A versatile medical image segmentation model applicable to images acquired with diverse equipment and protocols can facilitate model deployment and maintenance. However, building such a model typically demands a large, diverse, and fully annotated dataset, which is challenging to obtain due to the labor-intensive nature of data curation. To address this challenge, we propose a cost-effective alternative that harnesses multi-source data with only partial or sparse segmentation labels for training, substantially reducing the cost of developing a versatile model. We devise strategies for model self-disambiguation, prior knowledge incorporation, and imbalance mitigation to tackle challenges associated with inconsistently labeled multi-source data, including label ambiguity and modality, dataset, and class imbalances. Experimental results on a multi-modal dataset compiled from eight different sources for abdominal structure segmentation have demonstrated the effectiveness and superior performance of our method compared to state-of-the-art alternative approaches. We anticipate that its cost-saving features, which optimize the utilization of existing annotated data and reduce annotation efforts for new data, will have a signiﬁcant impact in the ﬁeld.","2024-06-16","2025-03-30 16:17:13","2025-03-30 16:17:13","2025-03-30 16:17:13","11747-11756","","","","","","","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/TVUUBUTA/Chen et al. - 2024 - Versatile Medical Image Segmentation Learned from Multi-Source Datasets via Model Self-Disambiguatio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"BXWUPI3L","conferencePaper","2024","Qu, Chenfan; Zhong, Yiwu; Liu, Chongyu; Xu, Guitao; Peng, Dezhi; Guo, Fengjun; Jin, Lianwen","Towards Modern Image Manipulation Localization: A Large-Scale Dataset and Novel Methods","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.01025","https://ieeexplore.ieee.org/document/10656008/","In recent years, image manipulation localization has attracted increasing attention due to its pivotal role in guaranteeing social media security. However, how to accurately identify the forged regions remains an open challenge. One of the main bottlenecks lies in the severe scarcity of highquality data, due to its costly creation process. To address this limitation, we propose a novel paradigm, termed as CAAA, to automatically and precisely annotate the numerous manually forged images from the web at the pixel level. We further propose a novel metric QES to facilitate the automatic filtering of unreliable annotations. With CAAA and QES, we construct a large-scale, diverse, and high-quality dataset comprising 123,150 manually forged images with mask annotations. Besides, we develop a new model APSCNet for accurate image manipulation localization. According to extensive experiments, our dataset significantly improves the performance of various models on the widelyused benchmarks and such improvements are attributed to our proposed effective methods. The dataset and code are publicly available at https://github.com/qcf-568/MIML.","2024-06-16","2025-03-30 16:17:15","2025-03-30 16:17:16","2025-03-30 16:17:15","10781-10790","","","","","","Towards Modern Image Manipulation Localization","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/JJKDJFTF/Qu et al. - 2024 - Towards Modern Image Manipulation Localization A Large-Scale Dataset and Novel Methods.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"6B9NMZML","conferencePaper","2024","Xie, Yiming; Wei, Henglu; Liu, Zhenyi; Wang, Xiaoyu; Ji, Xiangyang","SynFog: A Photorealistic Synthetic Fog Dataset Based on End-to-End Imaging Simulation for Advancing Real-World Defogging in Autonomous Driving","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9798350353006","","10.1109/CVPR52733.2024.02056","https://ieeexplore.ieee.org/document/10656511/","To advance research in learning-based defogging algorithms, various synthetic fog datasets have been developed. However, existing datasets created using the Atmospheric Scattering Model (ASM) or real-time rendering engines often struggle to produce photo-realistic foggy images that accurately mimic the actual imaging process. This limitation hinders the effective generalization of models from synthetic to real data. In this paper, we introduce an end-to-end simulation pipeline designed to generate photorealistic foggy images. This pipeline comprehensively considers the entire physically-based foggy scene imaging process, closely aligning with real-world image capture methods. Based on this pipeline, we present a new synthetic fog dataset named SynFog, which features both sky light and active lighting conditions, as well as three levels of fog density. Experimental results demonstrate that models trained on SynFog exhibit superior performance in visual perception and detection accuracy compared to others when applied to real-world foggy images.","2024-06-16","2025-03-30 16:17:19","2025-03-30 16:17:19","2025-03-30 16:17:19","21763-21772","","","","","","SynFog","","","","","IEEE","Seattle, WA, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","/Users/nikolajmosgaardsomod/Zotero/storage/97IHQBC6/Xie et al. - 2024 - SynFog A Photorealistic Synthetic Fog Dataset Based on End-to-End Imaging Simulation for Advancing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","","","","","","","","","","","","","","",""
"UWAVR42Z","preprint","2024","Liang, Guoqiang; Chen, Kanghao; Li, Hangyu; Lu, Yunfan; Wang, Lin","Towards Robust Event-guided Low-Light Image Enhancement: A Large-Scale Real-World Event-Image Dataset and Novel Approach","","","","10.48550/arXiv.2404.00834","http://arxiv.org/abs/2404.00834","Event camera has recently received much attention for low-light image enhancement (LIE) thanks to their distinct advantages, such as high dynamic range. However, current research is prohibitively restricted by the lack of largescale, real-world, and spatial-temporally aligned eventimage datasets. To this end, we propose a real-world (indoor and outdoor) dataset comprising over 30K pairs of images and events under both low and normal illumination conditions. To achieve this, we utilize a robotic arm that traces a consistent non-linear trajectory to curate the dataset with spatial alignment precision under 0.03mm. We then introduce a matching alignment strategy, rendering 90% of our dataset with errors less than 0.01s. Based on the dataset, we propose a novel event-guided LIE approach, called EvLight, towards robust performance in real-world low-light scenes. Specifically, we first design the multiscale holistic fusion branch to extract holistic structural and textural information from both events and images. To ensure robustness against variations in the regional illumination and noise, we then introduce a Signal-to-Noise-Ratio (SNR)-guided regional feature selection to selectively fuse features of images from regions with high SNR and enhance those with low SNR by extracting regional structure information from events. Extensive experiments on our dataset and the synthetic SDSD dataset demonstrate our EvLight significantly surpasses the frame-based methods, e.g., [4] by 1.14 dB and 2.62 dB, respectively.","2024-04-01","2025-03-30 16:17:21","2025-03-30 16:17:21","2025-03-30 16:17:21","","","","","","","Towards Robust Event-guided Low-Light Image Enhancement","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2404.00834 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/XEUTFAYH/Liang et al. - 2024 - Towards Robust Event-guided Low-Light Image Enhancement A Large-Scale Real-World Event-Image Datase.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2404.00834","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T8KTWLYP","preprint","2024","Wang, Wenbo; Ho, Hsuan-I.; Guo, Chen; Rong, Boxiang; Grigorev, Artur; Song, Jie; Zarate, Juan Jose; Hilliges, Otmar","4D-DRESS: A 4D Dataset of Real-world Human Clothing with Semantic Annotations","","","","10.48550/arXiv.2404.18630","http://arxiv.org/abs/2404.18630","The studies of human clothing for digital avatars have predominantly relied on synthetic datasets. While easy to collect, synthetic data often fall short in realism and fail to capture authentic clothing dynamics. Addressing this gap, we introduce 4D-DRESS, the first real-world 4D dataset advancing human clothing research with its high-quality 4D textured scans and garment meshes. 4D-DRESS captures 64 outfits in 520 human motion sequences, amounting to 78k textured scans. Creating a real-world clothing dataset is challenging, particularly in annotating and segmenting the extensive and complex 4D human scans. To address this, we develop a semi-automatic 4D human parsing pipeline. We efficiently combine a human-in-the-loop process with automation to accurately label 4D scans in diverse garments and body movements. Leveraging precise annotations and high-quality garment meshes, we establish several benchmarks for clothing simulation and reconstruction. 4D-DRESS offers realistic and challenging data that complements synthetic sources, paving the way for advancements in research of lifelike human clothing. Website: https://ait.ethz.ch/4d-dress.","2024-04-29","2025-03-30 16:17:23","2025-03-30 16:17:23","2025-03-30 16:17:23","","","","","","","4D-DRESS","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2404.18630 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/5D3YISP4/Wang et al. - 2024 - 4D-DRESS A 4D Dataset of Real-world Human Clothing with Semantic Annotations.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2404.18630","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CTZL8FIW","preprint","2024","Ge, Yunhao; Tang, Yihe; Xu, Jiashu; Gokmen, Cem; Li, Chengshu; Ai, Wensi; Martinez, Benjamin Jose; Aydin, Arman; Anvari, Mona; Chakravarthy, Ayush K.; Yu, Hong-Xing; Wong, Josiah; Srivastava, Sanjana; Lee, Sharon; Zha, Shengxin; Itti, Laurent; Li, Yunzhu; Martín-Martín, Roberto; Liu, Miao; Zhang, Pengchuan; Zhang, Ruohan; Fei-Fei, Li; Wu, Jiajun","BEHAVIOR Vision Suite: Customizable Dataset Generation via Simulation","","","","10.48550/arXiv.2405.09546","http://arxiv.org/abs/2405.09546","The systematic evaluation and understanding of computer vision models under varying conditions require large amounts of data with comprehensive and customized labels, which real-world vision datasets rarely satisfy. While current synthetic data generators offer a promising alternative, particularly for embodied AI tasks, they often fall short for computer vision tasks due to low asset and rendering quality, limited diversity, and unrealistic physical properties. We introduce the BEHAVIOR Vision Suite (BVS), a set of tools and assets to generate fully customized synthetic data for systematic evaluation of computer vision models, based on the newly developed embodied AI benchmark, BEHAVIOR-1K. BVS supports a large number of adjustable parameters at the scene level (e.g., lighting, object placement), the object level (e.g., joint configuration, attributes such as ""filled"" and ""folded""), and the camera level (e.g., field of view, focal length). Researchers can arbitrarily vary these parameters during data generation to perform controlled experiments. We showcase three example application scenarios: systematically evaluating the robustness of models across different continuous axes of domain shift, evaluating scene understanding models on the same set of images, and training and evaluating simulation-to-real transfer for a novel vision task: unary and binary state prediction. Project website: https://behavior-vision-suite.github.io/","2024-05-15","2025-03-30 16:17:26","2025-03-30 16:17:26","2025-03-30 16:17:26","","","","","","","BEHAVIOR Vision Suite","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2405.09546 [cs]","","/Users/nikolajmosgaardsomod/Zotero/storage/VA26KPI7/Ge et al. - 2024 - BEHAVIOR Vision Suite Customizable Dataset Generation via Simulation.pdf","","","Computer Science - Computer Vision and Pattern Recognition","","","","","","","","","","","","","","","","","","","arXiv:2405.09546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
